,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
72,1701144865.73618,-770272,-880936,-770272,-880936,106.18237901512427,509.0651637857341,105.17705496046781,504.24538616078064,huey,CMJ,double,both,1.029829978942871
73,1701144865.7505898,-768294,-885377,-768294,-885377,105.94027972789738,507.9044786094582,105.72860328449242,506.8896482361796,huey,CMJ,double,both,1.0442397594451904
74,1701144865.764801,-766289,-888332,-766289,-888332,105.69487574868103,506.7279499044868,106.09559839764097,508.64911557074475,huey,CMJ,double,both,1.0584509372711182
75,1701144865.779124,-762770,-891190,-762770,-891190,105.26416422605644,504.66300999785636,106.45054663228683,510.3508271247844,huey,CMJ,double,both,1.0727739334106445
76,1701144865.793762,-760764,-894042,-760764,-894042,105.01863785084049,503.485894495526,106.80474969919027,512.0489661563173,huey,CMJ,double,both,1.087411880493164
77,1701144865.8079271,-759159,-897928,-759159,-897928,104.8221922714678,502.5440847341898,107.28737000703977,514.3627698998437,huey,CMJ,double,both,1.1015770435333252
78,1701144865.82229,-759051,-898451,-759051,-898451,104.80897350351002,502.48071061940834,107.35232379525523,514.6741747783472,huey,CMJ,double,both,1.1159398555755615
79,1701144865.836568,-760602,-899223,-760602,-899223,104.9988096989038,503.3908333233537,107.44820204478168,515.1338393408798,huey,CMJ,double,both,1.1302180290222168
80,1701144865.850878,-762353,-901558,-762353,-901558,105.21312509421942,504.4183154991167,107.7381964912121,516.5241460164161,huey,CMJ,double,both,1.1445279121398926
81,1701144865.8652859,-764012,-902897,-764012,-902897,105.416180057571,505.3918123178436,107.90449309239852,517.321413955835,huey,CMJ,double,both,1.158935785293579
82,1701144865.879532,-767083,-904133,-767083,-904133,105.7920581723707,507.1938670076027,108.05799764733985,518.0573535922216,huey,CMJ,double,both,1.1731820106506348
83,1701144865.894034,-768177,-904941,-768177,-904941,105.92595939594311,507.8358233184449,108.1583469033209,518.5384532897948,huey,CMJ,double,both,1.1876838207244873
84,1701144865.90816,-769052,-905936,-769052,-905936,106.03305589560111,508.34927100764685,108.28192055394113,519.1308966054944,huey,CMJ,double,both,1.2018098831176758
85,1701144865.922558,-769693,-905836,-769693,-905836,106.11151173135057,508.7254081148222,108.26950109156725,519.0713545637155,huey,CMJ,double,both,1.2162079811096191
86,1701144865.936857,-771604,-905535,-771604,-905535,106.34541048660365,509.8467778680392,108.23211850982183,518.8921330179612,huey,CMJ,double,both,1.2305068969726562
87,1701144865.9511611,-771701,-903953,-771701,-903953,106.35728289856574,509.9036972118708,108.03564261506683,517.9501779170197,huey,CMJ,double,both,1.2448110580444336
88,1701144865.9654589,-771704,-902915,-771704,-902915,106.35765008656458,509.9054576039481,107.90672859562582,517.3321315233552,huey,CMJ,double,both,1.2591087818145752
89,1701144865.979887,-771701,-902272,-771701,-902272,106.35728289856574,509.9036972118708,107.82687145256169,516.9492761947172,huey,CMJ,double,both,1.2735369205474854
90,1701144865.994174,-771582,-901622,-771582,-901622,106.34271777461225,509.83386832613934,107.74614494713138,516.5622529231546,huey,CMJ,double,both,1.2878239154815674
